date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2025-02-05,sh.600406,22.63986508,22.66910296,22.23053476,22.3182484,22.49367568,26950823,617358592.81,2,0.337,1,-0.7799,0
2025-02-06,sh.600406,22.24028072,22.48392972,22.23053476,22.47418376,22.3182484,29075300,667276509.91,2,0.3636,1,0.6987,0
2025-02-07,sh.600406,22.49367568,22.81529236,22.28901052,22.54240548,22.47418376,38198775,884558044.46,2,0.4777,1,0.3036,0
2025-02-10,sh.600406,22.5618974,22.7568166,22.415708,22.63011912,22.54240548,32769287,761063649.55,2,0.4098,1,0.3891,0
2025-02-11,sh.600406,22.63011912,22.659357,22.33774032,22.47418376,22.63011912,22186212,510686444.66,2,0.2775,1,-0.6891,0
2025-02-12,sh.600406,22.49367568,22.66910296,22.38647012,22.55215144,22.47418376,34893822,805148752.24,2,0.4364,1,0.3469,0
2025-02-13,sh.600406,22.59113528,22.74707064,22.43519992,22.4644378,22.55215144,32445596,752050968.93,2,0.4058,1,-0.3889,0
2025-02-14,sh.600406,22.43519992,23.146655,22.42545396,23.08817924,22.4644378,53151494,1249217915.75,2,0.6647,1,2.7766,0
2025-02-17,sh.600406,23.35132016,23.36106612,22.8542762,23.01995752,23.08817924,31337943,739598837.66,2,0.3919,1,-0.2955,0
2025-02-18,sh.600406,23.0004656,23.27335248,22.79580044,22.903006,23.01995752,24948245,590441076.75,2,0.312,1,-0.508,0
2025-02-19,sh.600406,22.8055464,22.91275196,22.63011912,22.73732468,22.903006,30111228,702892453.32,2,0.3766,1,-0.7234,0
2025-02-20,sh.600406,22.73732468,22.74707064,22.42545396,22.63011912,22.73732468,26539547,614195971.39,2,0.3319,1,-0.4715,0
2025-02-21,sh.600406,22.8055464,23.17589288,22.659357,23.01995752,22.63011912,42365813,999132233.31,2,0.5298,1,1.7227,0
2025-02-24,sh.600406,23.05894136,23.12716308,22.7568166,22.87376812,23.01995752,32913485,772804847.56,2,0.4116,1,-0.6351,0
2025-02-25,sh.600406,22.69834084,22.88351408,22.5131676,22.55215144,22.87376812,33646455,781424137.08,2,0.4208,1,-1.4061,0
2025-02-26,sh.600406,22.5131676,22.6106272,22.3669782,22.58138932,22.55215144,32005738,739060644.29,2,0.4003,1,0.1296,0
2025-02-27,sh.600406,22.53265952,22.64961104,22.38647012,22.5618974,22.58138932,32461605,749814366.87,2,0.406,1,-0.0863,0
2025-02-28,sh.600406,22.5618974,23.42928784,22.48392972,22.8542762,22.5618974,60306511,1423557469.93,2,0.7542,1,1.2959,0
2025-03-03,sh.600406,22.96148176,23.31233632,22.903006,22.99071964,22.8542762,32766651,777206078.57,2,0.4098,1,0.597,0
