date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2025-02-05,sh.600019,6.775636,6.775636,6.46589264,6.50461056,6.78531548,100088764,678535006.06,2,0.4595,1,-4.1369,0
2025-02-06,sh.600019,6.50461056,6.57236692,6.46589264,6.4852516,6.50461056,59352464,398507791.59,2,0.2725,1,-0.2976,0
2025-02-07,sh.600019,6.4852516,6.73691808,6.46589264,6.7272386,6.4852516,109027030,746697338.25,2,0.5005,1,3.7313,0
2025-02-10,sh.600019,6.7272386,6.84339236,6.6304438,6.6788412,6.7272386,84090179,581188583.41,2,0.3861,1,-0.7194,0
2025-02-11,sh.600019,6.6788412,6.76595652,6.64012328,6.66916172,6.6788412,58163845,402213978.23,2,0.267,1,-0.1449,0
2025-02-12,sh.600019,6.6788412,6.69820016,6.56268744,6.6304438,6.66916172,48973895,334463467.18,2,0.2248,1,-0.5806,0
2025-02-13,sh.600019,6.6304438,6.6788412,6.6304438,6.6304438,6.6304438,40534952,278640334.1,2,0.1861,1,0.0,0
2025-02-14,sh.600019,6.6304438,6.64980276,6.54332848,6.5820464,6.6304438,46051080,312997531.67,2,0.2114,1,-0.7299,0
2025-02-17,sh.600019,6.5820464,6.61108484,6.533649,6.54332848,6.5820464,45741321,310041800.31,2,0.21,1,-0.5882,0
2025-02-18,sh.600019,6.533649,6.59172588,6.4852516,6.52396952,6.54332848,58562001,395404890.12,2,0.2689,1,-0.2959,0
2025-02-19,sh.600019,6.51429004,6.55300796,6.40781576,6.4368542,6.52396952,81241667,541053857.8,2,0.373,1,-1.3353,0
2025-02-20,sh.600019,6.41749524,6.46589264,6.36909784,6.4368542,6.4368542,50733289,336440203.48,2,0.2329,1,0.0,0
2025-02-21,sh.600019,6.4368542,6.49493108,6.36909784,6.49493108,6.4368542,89660351,595947015.23,2,0.4116,1,0.9023,0
2025-02-24,sh.600019,6.4852516,6.54332848,6.45621316,6.50461056,6.49493108,60977731,409370264.71,2,0.2799,1,0.149,0
2025-02-25,sh.600019,6.4852516,6.52396952,6.40781576,6.41749524,6.50461056,51041864,341170108.04,2,0.2343,1,-1.3393,0
2025-02-26,sh.600019,6.4368542,6.73691808,6.4368542,6.71755912,6.41749524,167335720,1148395342.9,2,0.7682,1,4.6757,0
2025-02-27,sh.600019,6.76595652,6.85307184,6.64012328,6.85307184,6.71755912,181620801,1271314199.59,2,0.8338,1,2.0173,0
2025-02-28,sh.600019,6.85307184,6.91114872,6.81435392,6.85307184,6.85307184,116898643,829149600.57,2,0.5367,1,0.0,0
2025-03-03,sh.600019,6.85307184,7.08537936,6.85307184,7.03698196,6.85307184,142688641,1032596815.56,2,0.6551,1,2.6836,0
2025-03-04,sh.600019,7.017623,7.09505884,6.95954612,7.02730248,7.03698196,69691628,506575647.73,2,0.3199,1,-0.1376,0
2025-03-05,sh.600019,7.03698196,7.12409728,6.93050768,7.1144178,7.02730248,87397307,635994437.86,2,0.4012,1,1.2397,0
