date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2025-02-05,sh.600066,26.9628525,27.01015575,26.2060005,26.4519774,26.95339185,22225954,623202603.36,2,1.0039,1,-1.8603,0
2025-02-06,sh.600066,26.42359545,26.42359545,25.6951254,25.96948425,26.4519774,27898653,765333011.99,2,1.2601,1,-1.824,0
2025-02-07,sh.600066,25.5626763,25.87487775,24.59769,25.45860915,25.96948425,45739087,1226205304.49,2,2.066,1,-1.9672,0
2025-02-10,sh.600066,25.4113059,25.68566475,24.976116,25.53429435,25.45860915,23792180,640155050.84,2,1.0747,1,0.2973,0
2025-02-11,sh.600066,25.4680698,25.8275745,25.38292395,25.47753045,25.53429435,17331055,468114998.19,2,0.7828,1,-0.2223,0
2025-02-12,sh.600066,25.3923846,25.4869911,24.89097015,25.40184525,25.47753045,16526780,441223320.01,2,0.7465,1,-0.2971,0
2025-02-13,sh.600066,25.4869911,25.72350735,25.09910445,25.13694705,25.40184525,14695988,393672915.51,2,0.6638,1,-1.0428,0
2025-02-14,sh.600066,25.13694705,25.53429435,25.0139586,25.13694705,25.13694705,17203302,458746748.1,2,0.777,1,0.0,0
2025-02-17,sh.600066,26.48035935,26.48982,24.79636365,24.8625882,25.13694705,26312057,701001238.45,2,1.1885,1,-1.0915,0
2025-02-18,sh.600066,24.6922965,25.26939615,24.5220048,24.786903,24.8625882,21467570,564161050.98,2,0.9697,1,-0.3044,0
2025-02-19,sh.600066,24.8625882,25.0518012,24.28548855,24.5409261,24.786903,22501235,584301253.65,2,1.0163,1,-0.9924,0
2025-02-20,sh.600066,24.36117375,24.5030835,24.1057362,24.3327918,24.5409261,19211521,492573674.65,2,0.8678,1,-0.8481,0
2025-02-21,sh.600066,24.3327918,24.5220048,23.7462315,23.85029865,24.3327918,29386846,746341356.86,2,1.3274,1,-1.9829,0
2025-02-24,sh.600066,23.26373835,24.1625001,23.2542777,24.1246575,23.85029865,33491393,845274505.27,2,1.5128,1,1.1503,0
2025-02-25,sh.600066,23.9354445,24.4652409,23.69892825,24.05843295,24.1246575,24029465,614855658.98,2,1.0854,1,-0.2745,0
2025-02-26,sh.600066,24.19088205,24.786903,23.92598385,24.3895557,24.05843295,26042085,675030542.6,2,1.1763,1,1.3763,0
2025-02-27,sh.600066,24.47470155,25.49645175,24.3138705,25.3356207,24.3895557,35134614,933084263.16,2,1.587,1,3.879,0
2025-02-28,sh.600066,25.4113059,25.47753045,24.8058243,24.92881275,25.3356207,22160442,586809973.17,2,1.001,1,-1.6057,0
2025-03-03,sh.600066,24.90989145,25.25047485,24.64499325,24.8247456,24.92881275,20631390,544494991.13,2,0.9319,1,-0.4175,0
2025-03-04,sh.600066,24.64499325,25.25047485,24.64499325,25.1274864,24.8247456,17808718,471451613.07,2,0.8044,1,1.2195,0
2025-03-05,sh.600066,25.0896438,25.60997955,24.976116,25.49645175,25.1274864,16323781,436134632.99,2,0.7373,1,1.4684,0
2025-03-06,sh.600066,25.165329,25.6383615,24.15303945,24.219264,25.49645175,49533308,1284639719.83,2,2.2373,1,-5.0093,0
2025-03-07,sh.600066,24.0111297,24.38009505,23.5759398,24.34225245,24.219264,20533334,523989847.66,2,0.9275,1,0.5078,0
2025-03-10,sh.600066,24.26656725,24.2760279,23.85029865,24.1814214,24.34225245,14776782,376102979.39,2,0.6674,1,-0.6607,0
2025-03-11,sh.600066,24.030051,24.51254415,23.98274775,24.51254415,24.1814214,14702896,377309212.14,2,0.6641,1,1.3693,0
2025-03-12,sh.600066,24.51254415,24.9571947,24.3706344,24.66391455,24.51254415,18293723,477572704.93,2,0.8263,1,0.6175,0
2025-03-13,sh.600066,24.51254415,24.79636365,24.17196075,24.28548855,24.66391455,9895905,255657007.55,2,0.447,1,-1.5343,0
2025-03-14,sh.600066,24.3706344,24.55038675,24.03951165,24.13411815,24.28548855,19311788,493989193.8,2,0.8723,1,-0.6233,0
2025-03-17,sh.600066,24.1435788,24.34225245,23.840838,24.13411815,24.13411815,14845492,379075893.24,2,0.6705,1,0.0,0
2025-03-18,sh.600066,24.219264,25.15586835,24.0489723,25.00449795,24.13411815,26959240,708054017.96,2,1.2177,1,3.6064,0
2025-03-19,sh.600066,25.0139586,25.51537305,25.0139586,25.2788568,25.00449795,14305600,382428600.0,2,0.6462,1,1.0972,0
2025-03-20,sh.600066,25.543755,25.66674345,25.13694705,25.49645175,25.2788568,14423968,388950366.01,2,0.6515,1,0.8608,0
2025-03-21,sh.600066,25.5059124,25.53429435,23.9732871,24.75852105,25.49645175,33773473,875230938.61,2,1.5255,1,-2.8942,0
2025-03-24,sh.600066,24.64499325,25.53429435,24.5787687,25.38292395,24.75852105,20004919,533305594.46,2,0.9036,1,2.522,0
2025-03-25,sh.600066,25.38292395,25.66674345,25.1085651,25.165329,25.38292395,11055200,295810174.51,2,0.4993,1,-0.8572,0
2025-03-26,sh.600066,25.165329,25.2410142,24.219264,24.68283585,25.165329,20161691,526687973.03,2,0.9107,1,-1.9173,0
2025-03-27,sh.600066,24.68283585,25.2031716,24.55038675,25.04234055,24.68283585,11873874,314456130.49,2,0.5363,1,1.4565,0
2025-03-28,sh.600066,25.0707225,25.3734633,24.8436669,25.2220929,25.04234055,8947235,238254672.66,2,0.4041,1,0.7178,0
2025-03-31,sh.600066,25.2220929,25.6383615,25.02341925,25.08018315,25.2220929,15603626,416172672.61,2,0.7048,1,-0.5626,0
2025-04-01,sh.600066,24.9571947,26.66957235,24.64499325,24.77744235,25.08018315,59332946,1604910769.57,2,2.68,1,-1.2071,0
2025-04-02,sh.600066,24.81528495,25.6194402,24.6733752,25.55321565,24.77744235,22585283,603996259.24,2,1.0201,1,3.131,0
