date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2025-02-05,sh.600941,105.78066555,105.981897,103.40421795,103.7779335,106.33644765,13566088,1470774111.78,2,1.5027,1,-2.4061,0
2025-02-06,sh.600941,103.67252655,104.065407,103.2604812,103.8162633,103.7779335,10146352,1096344255.53,2,1.1239,1,0.0369,0
2025-02-07,sh.600941,103.50004245,104.1420666,102.54179745,103.6246143,103.8162633,18944852,2038503335.9,2,2.0985,1,-0.1846,0
2025-02-10,sh.600941,104.36246295,108.9524565,104.15164905,105.40695,103.6246143,34504717,3817918416.79,2,3.8221,1,1.72,0
2025-02-11,sh.600941,105.18655365,107.00721915,104.448705,105.20571855,105.40695,17838833,1968890625.18,2,1.976,1,-0.1909,0
2025-02-12,sh.600941,104.9661573,106.556844,104.68826625,106.0968864,105.20571855,15394118,1703081999.04,2,1.7052,1,0.8471,0
2025-02-13,sh.600941,106.0968864,107.37135225,105.53152185,105.99147945,106.0968864,16194651,1800781462.94,2,1.7939,1,-0.0993,0
2025-02-14,sh.600941,105.87649005,108.2241903,105.12905895,107.94629925,105.99147945,22747772,2539385379.41,2,2.5198,1,1.8443,0
2025-02-17,sh.600941,108.54041115,110.32274685,107.42884695,108.48291645,107.94629925,25980850,2949108341.23,2,2.8779,1,0.4971,0
2025-02-18,sh.600941,108.38709195,109.4699088,106.8443175,107.31385755,108.48291645,15949794,1799289206.26,2,1.7668,1,-1.0776,0
2025-02-19,sh.600941,107.2276155,108.52124625,106.9209771,107.32344,107.31385755,14300899,1604508000.0,2,1.5841,1,0.0089,0
2025-02-20,sh.600941,106.9209771,106.9209771,105.2344659,105.76150065,107.32344,14950195,1648355593.74,2,1.656,1,-1.4554,0
2025-02-21,sh.600941,105.8860725,111.2522445,105.83816025,109.7190525,105.76150065,35166261,3992910600.28,2,3.8954,1,3.742,0
2025-02-24,sh.600941,109.7190525,109.76696475,106.4226897,106.81557015,109.7190525,23052347,2589269400.4,2,2.5535,1,-2.6463,0
2025-02-25,sh.600941,105.40695,105.87649005,103.8354282,104.257056,106.81557015,20541759,2244863989.96,2,2.2754,1,-2.3953,0
2025-02-26,sh.600941,104.91824505,105.22488345,102.6855342,103.2029865,104.257056,21046346,2270236006.5,2,2.3313,1,-1.011,0
2025-02-27,sh.600941,103.0113375,103.11674445,102.1105872,102.532215,103.2029865,16836094,1801825153.62,2,1.8649,1,-0.65,0
2025-02-28,sh.600941,102.2255766,103.2221514,102.2255766,102.4555554,102.532215,14195015,1520761127.14,2,1.5724,1,-0.0748,0
2025-03-03,sh.600941,102.46513785,102.8388534,101.382321,101.79436635,102.4555554,15329693,1635395452.71,2,1.6981,1,-0.6453,0
2025-03-04,sh.600941,101.35357365,102.532215,101.3056614,102.340566,101.79436635,9956332,1060391104.34,2,1.1029,1,0.5366,0
2025-03-05,sh.600941,102.2064117,104.26663845,101.9381031,103.8545931,102.340566,16540992,1786977154.22,2,1.8323,1,1.4794,0
2025-03-06,sh.600941,103.7779335,103.96000005,102.7430289,103.46171265,103.8545931,17593932,1896917822.84,2,1.9489,1,-0.3783,0
2025-03-07,sh.600941,103.3946355,104.05582455,102.65678685,104.05582455,103.46171265,14109023,1519993057.02,2,1.5629,1,0.5742,0
2025-03-10,sh.600941,103.9504176,103.9504176,101.957268,102.1872468,104.05582455,13592088,1453249683.74,2,1.5056,1,-1.7957,0
2025-03-11,sh.600941,101.6122998,103.21256895,101.60271735,102.7430289,102.1872468,10245364,1092656735.94,2,1.1349,1,0.5439,0
2025-03-12,sh.600941,102.532215,102.532215,100.89361605,101.2481667,102.7430289,20084345,2124946027.22,2,2.2248,1,-1.455,0
2025-03-13,sh.600941,101.25774915,101.8039488,100.999023,101.37273855,101.2481667,11075364,1172695313.05,2,1.2268,1,0.123,0
2025-03-14,sh.600941,101.4014859,102.532215,101.4014859,102.06267495,101.37273855,15564786,1660001483.14,2,1.7241,1,0.6806,0
2025-03-17,sh.600941,102.10100475,102.2064117,101.39190345,101.56438755,102.06267495,12874801,1364757122.94,2,1.4261,1,-0.4882,0
2025-03-18,sh.600941,101.66021205,102.00518025,101.29607895,101.4973104,101.56438755,10702326,1134479785.18,2,1.1855,1,-0.066,0
2025-03-19,sh.600941,101.57397,101.64104715,100.93194585,101.39190345,101.4973104,9499984,1004236289.94,2,1.0523,1,-0.1039,0
2025-03-20,sh.600941,101.382321,101.4589806,100.232427,100.615725,101.39190345,17738432,1864601785.7,2,1.9649,1,-0.7655,0
2025-03-21,sh.600941,100.7115495,103.6629441,100.7115495,102.19682925,100.615725,35459490,3798320242.2,2,3.9279,1,1.5714,0
2025-03-24,sh.600941,102.19682925,102.6280395,100.98944055,101.2864965,102.19682925,18813104,1999239001.42,2,2.0839,1,-0.8908,0
2025-03-25,sh.600941,101.4589806,101.83269615,100.98944055,101.4781455,101.2864965,10327630,1094786810.21,2,1.144,1,0.1892,0
2025-03-26,sh.600941,101.57397,103.0879971,101.57397,102.15849945,101.4781455,10785916,1151155018.07,2,1.1948,1,0.6704,0
2025-03-27,sh.600941,102.340566,102.9921726,101.8614435,102.06267495,102.15849945,9928719,1061122762.34,2,1.0998,1,-0.0938,0
2025-03-28,sh.600941,102.17766435,102.2447415,101.58355245,101.957268,102.06267495,5805079,616898694.43,2,0.643,1,-0.1033,0
2025-03-31,sh.600941,101.9955978,103.2029865,101.8614435,102.8771832,101.957268,15443300,1655613365.6,2,1.7107,1,0.9023,0
2025-04-01,sh.600941,102.8963481,102.90593055,101.9381031,102.532215,102.8771832,10564986,1128292882.92,2,1.1703,1,-0.3353,0
