date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2025-02-05,sh.600009,32.82230295,32.86167003,32.38926507,32.48768277,32.63530932,6013981,198668272.9,2,0.3134,1,-0.4524,0
2025-02-06,sh.600009,32.38926507,32.6746764,32.19242967,32.59594224,32.48768277,6347730,209367317.43,2,0.3308,1,0.3332,0
2025-02-07,sh.600009,32.59594224,32.89119534,32.45815746,32.7730941,32.59594224,8844513,293979534.35,2,0.461,1,0.5435,0
2025-02-10,sh.600009,32.76325233,33.03882189,32.65499286,32.95024596,32.7730941,8542007,285442861.52,2,0.4452,1,0.5405,0
2025-02-11,sh.600009,32.95024596,33.00929658,32.48768277,32.50736631,32.95024596,8680747,287579609.25,2,0.4524,1,-1.3441,0
2025-02-12,sh.600009,32.48768277,32.55657516,32.32037268,32.51720808,32.50736631,7344189,241939927.47,2,0.3828,1,0.0303,0
2025-02-13,sh.600009,32.477841,32.63530932,32.42863215,32.48768277,32.51720808,8039694,265867186.34,2,0.419,1,-0.0908,0
2025-02-14,sh.600009,32.45815746,32.55657516,32.25148029,32.46799923,32.48768277,7736518,254727536.97,2,0.4032,1,-0.0606,0
2025-02-17,sh.600009,32.46799923,32.52704985,32.33021445,32.3794233,32.46799923,8243289,271362885.32,2,0.4296,1,-0.2728,0
2025-02-18,sh.600009,32.3794233,32.41879038,32.04480312,32.0841702,32.3794233,8900467,291656703.96,2,0.4639,1,-0.9119,0
2025-02-19,sh.600009,32.07432843,32.15306259,31.86765126,32.03496135,32.0841702,7860066,255583508.4,2,0.4097,1,-0.1534,0
2025-02-20,sh.600009,31.9857525,32.13337905,31.80860064,32.03496135,32.03496135,6462897,209884939.36,2,0.3368,1,0.0,0
2025-02-21,sh.600009,32.01527781,32.27116383,31.96606896,32.20227144,32.03496135,8956638,292539552.43,2,0.4668,1,0.5223,0
2025-02-24,sh.600009,32.21211321,32.45815746,32.12353728,32.32037268,32.20227144,10351934,339414989.69,2,0.5395,1,0.3667,0
2025-02-25,sh.600009,32.14322082,32.1825879,31.8873348,31.95622719,32.32037268,9834592,319865752.01,2,0.5126,1,-1.1267,0
2025-02-26,sh.600009,31.9857525,32.03496135,31.80860064,32.00543604,31.95622719,7226985,234316397.62,2,0.3767,1,0.154,0
2025-02-27,sh.600009,31.9857525,32.35973976,31.96606896,32.29084737,32.00543604,10859087,355529263.57,2,0.566,1,0.8918,0
2025-02-28,sh.600009,32.1825879,32.36958153,31.83812595,31.97591073,32.29084737,8988414,293022201.11,2,0.4685,1,-0.9753,0
2025-03-03,sh.600009,31.97591073,32.06448666,31.80860064,31.86765126,31.97591073,7149870,231958629.61,2,0.3726,1,-0.3386,0
2025-03-04,sh.600009,31.7889171,31.8873348,31.70034117,31.8873348,31.86765126,5030810,162473615.72,2,0.2622,1,0.0618,0
2025-03-05,sh.600009,31.8873348,31.93654365,31.64129055,31.74955002,31.8873348,6299738,203203456.12,2,0.3283,1,-0.4321,0
2025-03-06,sh.600009,31.82828418,31.86765126,31.5920817,31.83812595,31.74955002,9528596,307663887.25,2,0.4966,1,0.279,0
2025-03-07,sh.600009,31.77907533,31.84796772,31.62160701,31.68065763,31.83812595,8059100,259663134.52,2,0.42,1,-0.4946,0
