date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2025-02-05,sh.600048,8.17233705,8.20169874,7.99616691,8.05489029,8.14297536,94153067,773236216.29,2,0.7865,1,-1.0817,0
2025-02-06,sh.600048,8.04510306,8.20169874,8.03531583,8.11361367,8.05489029,93014686,770609467.76,2,0.777,1,0.729,0
2025-02-07,sh.600048,8.09403921,8.35829442,8.05489029,8.27020935,8.11361367,153273377,1293774169.34,2,1.2804,1,1.93,0
2025-02-10,sh.600048,8.2212732,8.33871996,8.21148597,8.28978381,8.27020935,91745328,776864271.56,2,0.7664,1,0.2367,0
2025-02-11,sh.600048,8.3191455,8.33871996,8.09403921,8.11361367,8.28978381,109561782,913880384.96,2,0.9153,1,-2.1251,0
2025-02-12,sh.600048,8.13318813,8.44637949,7.99616691,8.40723057,8.11361367,183500830,1534537306.98,2,1.5329,1,3.6188,0
2025-02-13,sh.600048,8.29957104,8.53446456,8.25063489,8.40723057,8.40723057,225634441,1941639232.83,2,1.8849,1,0.0,0
2025-02-14,sh.600048,8.36808165,8.4170178,8.23106043,8.33871996,8.40723057,117362254,995076551.74,2,0.9804,1,-0.8149,0
2025-02-17,sh.600048,8.33871996,8.4170178,8.27999658,8.29957104,8.33871996,130835785,1115031012.1,2,1.093,1,-0.4695,0
2025-02-18,sh.600048,8.29957104,8.29957104,8.09403921,8.14297536,8.29957104,104591945,876119069.08,2,0.8738,1,-1.8868,0
2025-02-19,sh.600048,8.1234009,8.21148597,8.07446475,8.15276259,8.14297536,96786971,804220117.52,2,0.8085,1,0.1202,0
2025-02-20,sh.600048,8.11361367,8.14297536,8.01574137,8.0255286,8.15276259,102229921,839784231.9,2,0.854,1,-1.5606,0
2025-02-21,sh.600048,8.0255286,8.09403921,7.98637968,8.0255286,8.0255286,114791025,942200880.78,2,0.959,1,0.0,0
2025-02-24,sh.600048,8.0255286,8.25063489,7.98637968,8.17233705,8.0255286,168454035,1401186605.04,2,1.4072,1,1.8293,0
2025-02-25,sh.600048,8.11361367,8.25063489,8.07446475,8.16254982,8.17233705,133669461,1117773893.71,2,1.1167,1,-0.1198,0
2025-02-26,sh.600048,8.25063489,8.53446456,8.24084766,8.44637949,8.16254982,222484977,1913466378.48,2,1.8586,1,3.4772,0
2025-02-27,sh.600048,8.48552841,8.67148578,8.45616672,8.62254963,8.44637949,216075723,1895483252.56,2,1.8051,1,2.0857,0
2025-02-28,sh.600048,8.63233686,8.75957085,8.50510287,8.5148901,8.62254963,217380800,1916995821.49,2,1.816,1,-1.2486,0
2025-03-03,sh.600048,8.58340071,8.75957085,8.5148901,8.55403902,8.5148901,156304205,1377346277.45,2,1.3058,1,0.4598,0
2025-03-04,sh.600048,8.49531564,8.57361348,8.35829442,8.56382625,8.55403902,115279662,995884889.19,2,0.963,1,0.1144,0
