date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2025-02-05,sh.600372,11.29256746,11.34218331,11.25287478,11.32233697,11.27272112,13033449,148425886.02,2,0.2693,1,0.4401,0
2025-02-06,sh.600372,11.29256746,11.57041622,11.24295161,11.56049305,11.32233697,23269356,268770268.76,2,0.4809,1,2.1034,0
2025-02-07,sh.600372,11.56049305,11.79864913,11.53072354,11.72918694,11.56049305,26418096,311249934.03,2,0.546,1,1.4592,0
2025-02-10,sh.600372,11.73911011,11.81849547,11.7093406,11.74903328,11.72918694,20370657,241214427.05,2,0.421,1,0.1692,0
2025-02-11,sh.600372,11.75895645,11.76887962,11.59026256,11.62995524,11.74903328,16969458,198849051.78,2,0.3507,1,-1.0135,0
2025-02-12,sh.600372,11.6101089,11.68949426,11.58033939,11.68949426,11.62995524,15966814,187239857.69,2,0.33,1,0.5119,0
2025-02-13,sh.600372,11.68949426,11.8085723,11.62003207,11.62995524,11.68949426,18597551,219442838.1,2,0.3843,1,-0.5093,0
2025-02-14,sh.600372,11.60018573,11.63987841,11.54064671,11.62003207,11.62995524,18661021,218085190.73,2,0.3856,1,-0.0853,0
2025-02-17,sh.600372,11.62003207,11.65972475,11.53072354,11.59026256,11.62003207,20908575,244159394.16,2,0.4321,1,-0.2562,0
2025-02-18,sh.600372,11.62003207,11.63987841,11.36202965,11.37195282,11.59026256,21410779,248124108.32,2,0.4425,1,-1.8836,0
2025-02-19,sh.600372,11.37195282,11.5108772,11.36202965,11.48110769,11.37195282,17551680,202434143.94,2,0.3627,1,0.9599,0
2025-02-20,sh.600372,11.44141501,11.59026256,11.39179916,11.55056988,11.48110769,24620187,286006679.09,2,0.5088,1,0.605,0
2025-02-21,sh.600372,11.5108772,11.6101089,11.47118452,11.59026256,11.55056988,26715839,311152498.05,2,0.5521,1,0.3436,0
2025-02-24,sh.600372,11.6101089,11.73911011,11.55056988,11.67957109,11.59026256,27764739,326431457.46,2,0.5738,1,0.7705,0
2025-02-25,sh.600372,11.63987841,11.69941743,11.56049305,11.59026256,11.67957109,19406551,227323907.27,2,0.4011,1,-0.7647,0
2025-02-26,sh.600372,11.59026256,11.71926377,11.58033939,11.7093406,11.59026256,21436720,251601976.38,2,0.443,1,1.0274,0
2025-02-27,sh.600372,11.7093406,11.72918694,11.48110769,11.56049305,11.7093406,26768196,312195194.84,2,0.5532,1,-1.2712,0
2025-02-28,sh.600372,11.5108772,11.59026256,11.29256746,11.3124138,11.56049305,27218622,313788575.25,2,0.5625,1,-2.1459,0
2025-03-03,sh.600372,11.32233697,11.46126135,11.3124138,11.38187599,11.3124138,19593478,225159054.95,2,0.4049,1,0.614,0
2025-03-04,sh.600372,11.34218331,11.73911011,11.32233697,11.65972475,11.38187599,36375065,424968373.31,2,0.7517,1,2.4412,0
2025-03-05,sh.600372,11.62995524,11.71926377,11.58033939,11.62003207,11.65972475,20619549,241806747.04,2,0.4261,1,-0.3404,0
2025-03-06,sh.600372,11.62003207,11.67957109,11.55056988,11.65972475,11.62003207,26171778,306877190.85,2,0.5409,1,0.3416,0
2025-03-07,sh.600372,11.64980158,12.0070357,11.59026256,11.78872596,11.65972475,52850994,630954844.4,2,1.0922,1,1.1064,0
2025-03-10,sh.600372,11.81849547,11.98718936,11.8085723,11.84826498,11.78872596,31645006,378708140.46,2,0.654,1,0.5051,0
2025-03-11,sh.600372,11.75895645,12.1062674,11.71926377,12.05665155,11.84826498,41507056,500626310.31,2,0.8578,1,1.7588,0
2025-03-12,sh.600372,12.07649789,12.14596008,11.93757351,11.94749668,12.05665155,32955628,398879756.52,2,0.6811,1,-0.9053,0
2025-03-13,sh.600372,11.91772717,12.05665155,11.82841864,12.0070357,11.94749668,35444427,426432292.88,2,0.7325,1,0.4983,0
2025-03-14,sh.600372,12.0070357,12.09634423,11.88795766,12.05665155,12.0070357,31564662,381952043.28,2,0.6523,1,0.4132,0
2025-03-17,sh.600372,12.08642106,12.12611374,11.98718936,12.03680521,12.05665155,24169299,293415913.69,2,0.4995,1,-0.1646,0
2025-03-18,sh.600372,12.04672838,12.05665155,11.907804,11.91772717,12.03680521,22876746,275792771.26,2,0.4728,1,-0.9893,0
2025-03-19,sh.600372,11.89788083,11.91772717,11.79864913,11.82841864,11.91772717,20692629,246820595.2,2,0.4276,1,-0.7494,0
2025-03-20,sh.600372,11.82841864,12.06657472,11.77880279,11.94749668,11.82841864,28725072,345438007.98,2,0.5936,1,1.0067,0
2025-03-21,sh.600372,11.87803449,12.09634423,11.82841864,11.86811132,11.94749668,37475528,452646204.38,2,0.7745,1,-0.6645,0
2025-03-24,sh.600372,11.86811132,11.89788083,11.56049305,11.7093406,11.86811132,32676151,385439414.28,2,0.6753,1,-1.3378,0
2025-03-25,sh.600372,11.67957109,11.91772717,11.67957109,11.75895645,11.7093406,29233705,347998156.1,2,0.6041,1,0.4237,0
2025-03-26,sh.600372,11.73911011,11.84826498,11.72918694,11.77880279,11.75895645,15903084,189101739.16,2,0.3287,1,0.1688,0
2025-03-27,sh.600372,11.78872596,11.82841864,11.60018573,11.79864913,11.77880279,19958896,236094675.73,2,0.4125,1,0.1685,0
2025-03-28,sh.600372,11.76887962,11.84826498,11.63987841,11.66964792,11.79864913,15298873,180480296.83,2,0.3162,1,-1.0934,0
2025-03-31,sh.600372,11.3124138,11.3124138,10.86587115,11.0147187,11.66964792,77169442,859252718.54,2,1.5948,1,-5.6122,0
2025-04-01,sh.600372,11.07425772,11.2131821,11.03456504,11.07425772,11.0147187,35318441,395414091.82,2,0.7299,1,0.5405,0
2025-04-02,sh.600372,11.03456504,11.03456504,10.89564066,10.96510285,11.07425772,30079170,331756891.6,2,0.6216,1,-0.9857,0
2025-04-03,sh.600372,10.87579432,11.03456504,10.86587115,11.00479553,10.96510285,20799785,230176504.27,2,0.4298,1,0.362,0
2025-04-07,sh.600372,10.50863703,10.70710043,9.90332366,10.09186389,11.00479553,65987224,682750166.07,2,1.3637,1,-8.2958,0
2025-04-08,sh.600372,10.08194072,10.54832971,10.08194072,10.54832971,10.09186389,45052236,468664540.7,2,0.931,1,4.5231,0
2025-04-09,sh.600372,10.4193285,11.0147187,10.38955899,10.96510285,10.54832971,59266260,647238877.26,2,1.2248,1,3.9511,0
2025-04-10,sh.600372,11.02464187,11.04448821,10.8162553,10.915487,10.96510285,43026333,473465796.36,2,0.8892,1,-0.4525,0
2025-04-11,sh.600372,10.89564066,10.94525651,10.8162553,10.89564066,10.915487,24564332,269387622.86,2,0.5076,1,-0.1818,0
2025-04-14,sh.600372,10.93533334,10.94525651,10.86587115,10.88571749,10.89564066,18164614,199522704.35,2,0.3754,1,-0.0911,0
2025-04-15,sh.600372,10.89564066,10.89564066,10.7170236,10.78648579,10.88571749,17640049,191352018.33,2,0.3645,1,-0.9116,0
2025-04-16,sh.600372,10.915487,10.95517968,10.73686994,10.89564066,10.78648579,25930515,283227265.64,2,0.5359,1,1.012,0
2025-04-17,sh.600372,10.8162553,10.98494919,10.78648579,10.96510285,10.89564066,23612666,259915110.3,2,0.488,1,0.6375,0
2025-04-18,sh.600372,10.915487,10.915487,10.82617847,10.86587115,10.96510285,12475873,136464726.43,2,0.2578,1,-0.905,0
2025-04-21,sh.600372,10.915487,11.08418089,10.89564066,11.05441138,10.86587115,25109469,278130935.85,2,0.5189,1,1.7352,0
2025-04-22,sh.600372,11.0147187,11.05441138,10.96510285,10.97502602,11.05441138,17249734,191346466.06,2,0.3565,1,-0.7181,0
2025-04-23,sh.600372,11.00479553,11.02464187,10.89564066,10.93533334,10.97502602,18162659,200423421.91,2,0.3753,1,-0.3617,0
2025-04-24,sh.600372,10.94525651,10.95517968,10.79640896,10.80633213,10.93533334,20145954,220531512.59,2,0.4163,1,-1.1797,0
2025-04-25,sh.600372,10.84602481,10.915487,10.8162553,10.89564066,10.80633213,13435145,147216830.99,2,0.2776,1,0.8264,0
2025-04-28,sh.600372,10.84602481,10.88571749,10.77656262,10.82617847,10.89564066,13285270,144909254.36,2,0.2746,1,-0.6375,0
2025-04-29,sh.600372,10.58802239,10.7170236,10.49871386,10.65748458,10.82617847,19432165,208158525.8,2,0.4016,1,-1.5582,0
2025-04-30,sh.600372,10.66740775,10.83610164,10.64756141,10.73686994,10.65748458,17571326,190167264.47,2,0.3631,1,0.7449,0
2025-05-06,sh.600372,10.8162553,10.89564066,10.78648579,10.86587115,10.73686994,18604253,203109507.91,2,0.3845,1,1.2015,0
2025-05-07,sh.600372,11.1139504,11.3124138,10.94525651,11.24295161,10.86587115,59961951,673550886.49,2,1.2392,1,3.4703,0
2025-05-08,sh.600372,11.2131821,11.62995524,11.10402723,11.53072354,11.24295161,64250300,735910046.92,2,1.3278,1,2.5596,0
2025-05-09,sh.600372,11.56049305,11.60018573,11.37195282,11.42156867,11.53072354,43278566,499741315.73,2,0.8944,1,-0.9466,0
2025-05-12,sh.600372,11.43149184,12.18565276,11.4116455,11.95741985,11.42156867,99375353,1193304599.25,2,2.0537,1,4.6916,0
2025-05-13,sh.600372,12.05665155,12.05665155,11.62995524,11.72918694,11.95741985,55281117,656337523.32,2,1.1424,1,-1.9087,0
2025-05-14,sh.600372,11.7093406,11.77880279,11.6101089,11.63987841,11.72918694,29710072,349515608.65,2,0.614,1,-0.7614,0
2025-05-15,sh.600372,11.58033939,11.73911011,11.45133818,11.54064671,11.63987841,34754257,405797878.33,2,0.7182,1,-0.8525,0
2025-05-16,sh.600372,11.50095403,11.65972475,11.43149184,11.47118452,11.54064671,22978214,266873520.6,2,0.4749,1,-0.6019,0
2025-05-19,sh.600372,11.53072354,11.57041622,11.39179916,11.47118452,11.47118452,21193971,245065617.62,2,0.438,1,0.0,0
2025-05-20,sh.600372,11.47118452,11.49103086,11.34218331,11.44141501,11.47118452,20723678,237987615.22,2,0.4283,1,-0.2595,0
2025-05-21,sh.600372,11.4116455,11.53072354,11.38187599,11.49103086,11.44141501,18919901,218535686.73,2,0.391,1,0.4337,0
2025-05-22,sh.600372,11.45133818,11.57041622,11.39179916,11.40172233,11.49103086,20377062,235798534.88,2,0.4211,1,-0.7772,0
2025-05-23,sh.600372,11.39179916,11.48110769,11.27272112,11.27272112,11.40172233,16410196,188126114.87,2,0.3391,1,-1.1314,0
2025-05-26,sh.600372,11.27272112,11.36202965,11.24295161,11.33226014,11.27272112,12594046,143568542.61,2,0.2603,1,0.5282,0
2025-05-27,sh.600372,11.35210648,11.35210648,11.22310527,11.30249063,11.33226014,12196008,138646740.98,2,0.252,1,-0.2627,0
2025-05-28,sh.600372,11.30249063,11.4116455,11.27272112,11.28264429,11.30249063,11786208,134594994.65,2,0.2436,1,-0.1756,0
2025-05-29,sh.600372,11.28264429,11.44141501,11.25287478,11.42156867,11.28264429,18128131,207636255.97,2,0.3746,1,1.2313,0
2025-05-30,sh.600372,11.42156867,11.54064671,11.33226014,11.50095403,11.42156867,19780283,228254068.26,2,0.4088,1,0.695,0
2025-06-03,sh.600372,11.54064671,11.6101089,11.47118452,11.55056988,11.50095403,21694737,252400892.1,2,0.4483,1,0.4314,0
2025-06-04,sh.600372,11.55056988,11.55056988,11.43149184,11.46126135,11.55056988,15428311,178242085.37,2,0.3188,1,-0.7732,0
2025-06-05,sh.600372,11.45133818,11.46126135,11.37195282,11.42156867,11.46126135,13855979,159476433.94,2,0.2863,1,-0.3463,0
2025-06-06,sh.600372,11.46126135,11.55056988,11.4116455,11.42156867,11.42156867,15851009,183474404.49,2,0.3276,1,0.0,0
2025-06-09,sh.600372,11.49103086,11.60018573,11.47118452,11.58033939,11.42156867,23404645,272464784.14,2,0.4837,1,1.3901,0
2025-06-10,sh.600372,11.53072354,11.54064671,11.35210648,11.43149184,11.58033939,20265837,233732880.76,2,0.4188,1,-1.2853,0
2025-06-11,sh.600372,11.46143684,11.51135599,11.43148535,11.44146918,11.43148535,10889257,125025484.67,2,0.225,1,0.0873,0
2025-06-12,sh.600372,11.45145301,11.46143684,11.35161471,11.36159854,11.44146918,12353792,140770244.6,2,0.2553,1,-0.6981,0
2025-06-13,sh.600372,11.46143684,11.56127514,11.36159854,11.49138833,11.36159854,31965464,367069902.55,2,0.6606,1,1.1424,0
2025-06-16,sh.600372,11.53132365,11.53132365,11.35161471,11.44146918,11.49138833,17892447,204915891.93,2,0.3698,1,-0.4344,0
2025-06-17,sh.600372,11.44146918,11.4814045,11.37158237,11.44146918,11.44146918,17002067,194513956.11,2,0.3514,1,0.0,0
2025-06-18,sh.600372,11.44146918,11.62117812,11.42150152,11.57125897,11.44146918,29360862,339354266.04,2,0.6068,1,1.1344,0
2025-06-19,sh.600372,11.53132365,11.54130748,11.31167939,11.36159854,11.57125897,24292983,277157332.54,2,0.502,1,-1.8119,0
2025-06-20,sh.600372,11.33164705,11.36159854,11.19187343,11.22182492,11.36159854,16069329,181421647.7,2,0.3321,1,-1.2302,0
2025-06-23,sh.600372,11.26176024,11.44146918,11.22182492,11.41151769,11.22182492,17762108,201816582.01,2,0.3671,1,1.6904,0
2025-06-24,sh.600372,11.31167939,11.47142067,11.26176024,11.43148535,11.41151769,22019506,251568474.17,2,0.4551,1,0.175,0
2025-06-25,sh.600372,11.43148535,11.6810811,11.42150152,11.66111344,11.43148535,41815638,486045584.58,2,0.8642,1,2.0087,0
2025-06-26,sh.600372,11.63116195,11.84082238,11.59122663,11.65112961,11.66111344,43344173,509613635.57,2,0.8957,1,-0.0856,0
2025-06-27,sh.600372,11.65112961,11.87077387,11.63116195,11.7809194,11.65112961,41670470,491280984.24,2,0.8612,1,1.114,0
2025-06-30,sh.600372,11.83083855,12.11038579,11.80088706,12.04049898,11.7809194,58327332,702489417.89,2,1.2054,1,2.2034,0
2025-07-01,sh.600372,12.0804343,12.0804343,11.90072536,12.00056366,12.04049898,44630076,535684855.36,2,0.9223,1,-0.3317,0
2025-07-02,sh.600372,12.00056366,12.01054749,11.85080621,11.90072536,12.00056366,33200148,396513250.94,2,0.6861,1,-0.8319,0
2025-07-03,sh.600372,11.91070919,12.05048281,11.8807577,11.92069302,11.90072536,23358494,279337065.1,2,0.4827,1,0.1678,0
2025-07-04,sh.600372,11.92069302,12.02053132,11.83083855,11.91070919,11.92069302,24929484,297435518.7,2,0.5152,1,-0.0838,0
2025-07-07,sh.600372,11.86079004,11.97061217,11.86079004,11.89074153,11.91070919,16930893,201969308.52,2,0.3499,1,-0.1676,0
2025-07-08,sh.600372,11.90072536,11.93067685,11.87077387,11.90072536,11.89074153,20885329,248740599.13,2,0.4316,1,0.084,0
2025-07-09,sh.600372,11.91070919,12.04049898,11.85080621,11.87077387,11.90072536,30108171,360420822.1,2,0.6222,1,-0.2517,0
2025-07-10,sh.600372,11.84082238,11.87077387,11.7809194,11.82085472,11.87077387,29562215,350127325.66,2,0.6109,1,-0.4205,0
2025-07-11,sh.600372,11.81087089,11.99057983,11.81087089,11.90072536,11.82085472,30565962,365257676.33,2,0.6317,1,0.6757,0
2025-07-14,sh.600372,11.91070919,11.980596,11.8807577,11.8807577,11.90072536,22635617,270013763.76,2,0.4678,1,-0.1678,0
2025-07-15,sh.600372,11.8807577,11.92069302,11.81087089,11.92069302,11.8807577,22720169,270013486.61,2,0.4695,1,0.3361,0
2025-07-16,sh.600372,11.89074153,11.97061217,11.82085472,11.85080621,11.92069302,18679699,222320869.21,2,0.386,1,-0.5863,0
2025-07-17,sh.600372,11.90072536,12.14033728,11.87077387,12.11038579,11.85080621,54887956,661959087.49,2,1.1343,1,2.1904,0
2025-07-18,sh.600372,12.14033728,12.23019175,12.06046664,12.19025643,12.11038579,41075308,500221739.34,2,0.8489,1,0.6595,0
2025-07-21,sh.600372,12.20024026,12.31006239,12.16030494,12.24017558,12.19025643,37245493,456509148.18,2,0.7697,1,0.4095,0
2025-07-22,sh.600372,12.27012707,12.35998154,12.20024026,12.24017558,12.24017558,39962293,492073764.84,2,0.8259,1,0.0,0
2025-07-23,sh.600372,12.25015941,12.2801109,12.05048281,12.07045047,12.24017558,37167402,451690261.85,2,0.7681,1,-1.3866,0
2025-07-24,sh.600372,12.06046664,12.51972282,12.05048281,12.33003005,12.07045047,41067478,504419254.45,2,0.8487,1,2.1505,0
2025-07-25,sh.600372,12.33003005,12.36996537,12.19025643,12.23019175,12.33003005,29349391,359991498.88,2,0.6065,1,-0.8097,0
2025-07-28,sh.600372,12.2801109,12.46980367,12.24017558,12.35998154,12.23019175,37078039,460063511.47,2,0.7662,1,1.0612,0
2025-07-29,sh.600372,12.35998154,12.42986835,12.26014324,12.41988452,12.35998154,32135450,397665077.92,2,0.6641,1,0.4847,0
2025-07-30,sh.600372,12.52970665,13.00893049,12.51972282,12.69943176,12.41988452,113202954,1452729156.53,2,2.3394,1,2.2508,0
2025-07-31,sh.600372,12.7793024,12.81923772,12.45981984,12.52970665,12.69943176,69033606,871514277.43,2,1.4266,1,-1.3365,0
2025-08-01,sh.600372,12.54967431,12.55965814,12.30007856,12.32004622,12.52970665,46243122,574323756.97,2,0.9557,1,-1.6733,0
2025-08-04,sh.600372,12.23019175,12.54967431,12.19025643,12.52970665,12.32004622,47753248,594826047.33,2,0.9869,1,1.7018,0
2025-08-05,sh.600372,12.51972282,12.71939942,12.46980367,12.4797875,12.52970665,42294861,532094393.45,2,0.8741,1,-0.3984,0
2025-08-06,sh.600372,12.48977133,12.85917304,12.44983601,12.74935091,12.4797875,59908249,762153236.57,2,1.2381,1,2.16,0
2025-08-07,sh.600372,12.7793024,12.80925389,12.60957729,12.65949644,12.74935091,38847288,492335990.45,2,0.8028,1,-0.7048,0
2025-08-08,sh.600372,12.60957729,12.68944793,12.56964197,12.62954495,12.65949644,29632372,374744027.32,2,0.6124,1,-0.2366,0
2025-08-11,sh.600372,12.66948027,12.74935091,12.59959346,12.59959346,12.62954495,35985295,456632978.8,2,0.7437,1,-0.2372,0
2025-08-12,sh.600372,12.59959346,12.59959346,12.39991686,12.42986835,12.59959346,43289395,540179860.98,2,0.8946,1,-1.3471,0
2025-08-13,sh.600372,12.42986835,12.56964197,12.39991686,12.41988452,12.42986835,41239540,515255112.9,2,0.8523,1,-0.0803,0
2025-08-14,sh.600372,12.44983601,12.48977133,12.21022409,12.26014324,12.41988452,45998634,568243869.35,2,0.9506,1,-1.2862,0
2025-08-15,sh.600372,12.24017558,12.34001388,12.24017558,12.27012707,12.26014324,31579436,388918779.09,2,0.6526,1,0.0814,0
2025-08-18,sh.600372,12.2801109,12.43985218,12.2801109,12.38993303,12.27012707,40092672,497466709.74,2,0.8285,1,0.9764,0
